Country,year,generation,media_consumption_men,media_consumption_women,religious_activity_men,religious_activity_women,financial_vulnerability_men,financial_vulnerability_women,mental_stress_men,mental_stress_women,loneliness_men,loneliness_women,education_men,education_women
Belgium,2008,1,4.322659578575761,2.4280581050417966,5.211845012165828,5.430247401098446,2.5640148773615192,3.7818384118499337,3.9643594896454557,2.0913732375875855,2.423694253747525,3.5329411289046804,2.8131985346335284,5.256047780956144
Belgium,2008,2,3.6095101964960783,1.2184206387743877,2.108637089804377,4.1131874014847885,1.9344171418738114,1.9837205919204988,2.0405583918793946,1.212876977819373,4.372406164954513,2.475530859530113,3.847369632028936,4.023205308088306
Belgium,2008,3,3.0493347785949183,4.980155544946426,5.377916925821085,2.067136175527887,1.9605820473262612,5.100611841609462,3.159501531569904,3.7623474944228885,2.0812091573371694,1.5597655360271143,4.017459214581821,3.200468965123513
Belgium,2008,4,5.916848372422752,3.9327324228758918,2.67516527969491,3.2336785306244105,3.1916698503715057,2.354571451447052,2.779824118310378,3.78745769285074,5.336919147576339,1.183193700197402,1.082861839827593,5.344883949072847
Belgium,2010,1,2.1705599671082028,4.253645349091248,1.539436620271422,2.218623042440125,3.287034903024402,4.93198982658957,2.776267865339663,5.762346199820925,2.3481872893763738,2.2431747774590596,4.888709021645375,4.3659726808073405
Belgium,2010,2,2.566064097367752,2.567825456623096,1.0623489120700353,3.8477270112027258,1.864200864159994,2.884255036417315,5.821355842918828,2.4400518464017598,3.9209414557685056,3.0227671548415636,5.641867696031689,1.923398313692581
Belgium,2010,3,2.575518532905267,2.694587650817832,4.520718385425143,5.852460287736838,3.168275013856456,1.7017714236429162,2.3388054498154585,5.395899407046282,4.359004628570571,3.2114147852519794,1.42169209035494,2.626000935114294
Belgium,2010,4,3.2750071391497224,1.8346890962481026,3.751635567931003,3.6239857802150786,2.1710163010688417,3.0892846761325243,5.500863887454961,5.3600354898069105,2.684816710325345,3.397284965295711,2.5455255074722194,1.4347297906936163
Belgium,2012,1,4.372927911109771,3.9870997580558862,1.828797394240962,4.7262754019260775,1.4618132695447676,1.2341591269038799,4.633566664558643,1.6280632501667829,2.7760062584689695,4.1649277653011065,4.303493520590064,3.4170122331652326
Belgium,2012,2,4.581406602573605,3.5476815626319667,3.235506258184901,2.9219104983436397,4.735291582171999,3.734247238568153,4.384274639414107,4.939156543824924,1.7299848922070429,5.538856750431812,4.6992605764094275,2.9507413245943397
Belgium,2012,3,4.14143148594269,3.1127687909962267,3.8319134363297342,3.1508043772073897,2.6195655656504346,4.852816975534846,1.7291221066016682,2.384269573278469,5.27749606179735,2.9898310831312163,4.206056112086282,5.65865119927718
Belgium,2012,4,5.709600530121456,2.9555194096376773,4.407331569911236,4.2761925401752094,1.5395109030333796,1.5449720321848055,3.2011934105255437,4.8277740943475935,2.2763053944758163,2.986545290993546,2.4496101977189806,4.8740726630097875
Belgium,2014,1,2.4230581571657455,2.7337955208416584,5.307207225773819,1.825718109660945,5.7603562480998765,2.7244334078428656,3.1824644081118874,3.5433734383915025,5.357752123288538,4.269934360281139,5.419894418755742,3.505806963367952
Belgium,2014,2,5.337303734058597,4.050304628065181,2.960906419807933,2.4347115947268745,2.1120978570384894,4.372518172522138,1.6807982908862729,3.1689505393101616,1.6403027551427547,4.009975874396,3.557263459391346,5.14595189079242
Belgium,2014,3,2.097023239903625,3.479894880010936,2.206711171385006,1.2287873376955047,2.4166521819910174,3.1882101377631544,4.891379520592359,2.8383263815486877,4.263050509635644,4.751112374255378,4.334695231494517,1.2548595969253036
Belgium,2014,4,4.242659790762799,2.0194834703482174,4.22646851716479,3.163769971289562,1.322553995477756,4.6030988964120265,3.3627495747394143,2.9757856216651017,3.0567718740788425,3.935375697243686,5.840819679318338,1.811462635160489
Belgium,2016,1,1.4404353601990032,4.702222538714297,1.2041780769946802,1.872104894654048,1.5663000361545683,3.455120062009985,1.851271577114915,4.794346819563443,3.693325821690138,3.8546288435800578,4.261669922367775,2.2559058086393047
Belgium,2016,2,3.963525996656683,1.5724105723964805,3.569780121505786,4.869109929702202,2.9874405328683467,4.04412822590737,3.4406739326561335,2.3649720689555815,4.580931715141293,2.6802967346657574,4.098996715889552,2.809099669754537
Belgium,2016,3,3.114689777805613,2.1490572660187857,2.031650586774192,3.355933635363976,2.73965564959412,4.24230388219254,4.319631012513755,5.067201108012714,2.0644393302021116,3.00186830958508,2.885356062371324,3.3749530390895317
Belgium,2016,4,1.4159662134935544,3.539771486386948,1.6011685000872915,1.9594581027311224,2.051223284810933,4.103510017724734,4.42143223516693,2.6003194425612106,5.746864651428008,1.4741609793873234,4.287196575529462,2.9119819497653343
Belgium,2018,1,2.8746645454003854,5.455573562468354,4.669090623395304,1.7272429574917518,4.686086510564051,3.0179598373501686,1.3597253835603722,2.939337464683506,1.5515984498379023,1.9078685738562364,3.2858003166937606,1.247140681109437
Belgium,2018,2,3.354840953248334,3.7183101235499154,4.447621553007279,3.964302371536114,3.5657499144881655,1.6324156940050405,2.329160690280136,1.3208768711759138,5.719946155079621,4.994824227640418,4.055175534274789,3.222858658404714
Belgium,2018,3,4.173793985621722,2.917481652909059,2.867691230124599,5.8469675042386,4.5764805763071355,2.5043704615156708,4.385053556006117,5.876269144111602,5.751886921963487,5.046072292671269,4.467445905421314,2.8735120696537937
Belgium,2018,4,2.469023070148248,1.366083822928013,4.970540194680421,4.121032826698315,5.499762034435975,3.4563177338881923,4.368447436329173,4.146773685638153,5.165410938932885,4.559418526963363,5.795389977634503,2.653688887598907
Belgium,2020,1,2.498351392556893,2.0028985384259075,2.659072405696948,1.3441385398817083,5.027020989863732,3.794020511482627,5.068320389902989,3.2857940209511565,3.685755752200227,2.739575362680141,3.5163897243588105,2.616812974988158
Belgium,2020,2,3.477039543865783,2.5529350901535963,2.871541084346135,3.9915068835382863,3.0734590105491244,5.1874965511179045,4.570379785445522,3.7805203713854993,3.6022169675416453,1.7483700447709052,2.639521230286067,4.402443607532339
Belgium,2020,3,2.2706803643603335,4.900937031697286,1.1760970990272361,3.1938969251071736,3.717284826909226,4.805140395600825,3.3287866270527386,1.5133965106621186,3.149671568934777,4.9069074052983055,5.382574831717864,4.326801164176603
Belgium,2020,4,5.4615612003836285,1.3234084807252977,3.206279119075882,1.5572371924676733,2.363295862157839,3.7829021908900455,1.4178384163670086,2.7398065307934796,3.9980848693526214,4.361169509140881,4.8852462520904645,2.758722288131862
Austria,2002,1,5.486922277916863,1.9117386726571037,4.833817757153733,4.388501392799668,3.977617932808391,2.720960990800311,5.345152303901126,1.267762165293515,5.108381062199719,4.9336320338376325,2.4982753153600923,4.181597280662807
Austria,2002,2,2.0141324248333836,3.17130176939391,5.041235207033877,4.108069399123009,5.0042648101094525,3.2626751362344812,2.823872829107787,2.1433475074828605,2.7829348366767737,3.399175040669724,3.570483995035521,3.8532791405877527
Austria,2002,3,4.286251826102992,1.4950108240365356,4.074180888438471,5.158779318505437,2.003390911194525,2.203318537275875,3.726484304294977,4.573587333835349,2.7871255263530887,2.1387101242128446,3.8099349184627367,3.909744209021981
Austria,2002,4,3.6067091106553377,5.396789952899768,1.522043815093207,4.609647384849881,4.79905192644106,5.574931276614209,2.4892474022266455,2.310758555153598,4.5387562652269775,2.1039932463724584,5.619763183985352,3.14255662903666
Austria,2004,1,5.32501547563944,4.67940086391085,1.5374301401359718,2.0540266050197244,1.390912862164546,1.211693385643478,5.840530913081412,5.1589497410260945,5.219595167708025,2.8111195596489607,3.830511518413208,4.0035791186249785
Austria,2004,2,5.841587289780104,4.504437331586723,2.55024700936562,2.9445400530638555,5.312782195343676,3.113967024385732,2.4852010180257356,4.409232482751147,4.307571861171464,2.748482416413453,4.27556873611997,5.43831045394966
Austria,2004,3,3.8397475336442906,2.320422109803866,4.193888558723485,3.7825603541261037,1.6491325445743374,3.3901291518412493,2.6160496828867505,5.1309867311814905,2.7106321109888505,5.352383826744569,1.5889263638850455,3.2675654204469597
Austria,2004,4,5.0111662493723665,4.463999806455064,2.3537664764345485,1.9240438376932174,1.4137319240356883,3.4675028222445645,5.521307596104826,3.806327540910697,3.2734279378094895,4.923320985901891,4.530991122778772,3.8176078634402164
Austria,2006,1,1.956344772652408,3.1072855498232475,2.378630804602767,4.518936315257967,2.8131759088066843,1.0820024527260992,2.3462690382962226,2.017532968502796,5.171327749364517,5.181912584634828,4.631135258171762,2.3481253360433234
Austria,2006,2,5.027458585997218,4.889796068150536,1.5906064483450746,3.3766128008147573,2.505003604433658,4.961299471114188,4.4106261554846276,3.793556422042016,1.9397624940557154,4.3466297241785,1.3147395720878254,4.604494514461816
Austria,2006,3,1.3810698533261343,4.296275472904281,2.994029189417894,2.198501185490921,2.607816036599253,1.713889314636043,5.62164662421997,2.9234534823938945,5.5051830545164275,2.830740314387776,2.4190755027908226,1.198074375141793
Austria,2006,4,4.366539691767814,3.617342727951952,1.394605890375291,4.95647266049617,3.8693786224064652,1.4880191892517058,3.94092012370704,4.95205121467844,2.6930476217276076,1.7763464792674906,5.69536762363923,5.0250462209866225
Austria,2008,1,3.426262547401813,3.996084668868071,1.409243929568184,4.993000286476839,5.620872498898924,3.1404796627107676,3.3773698713551625,1.4969434840561977,1.093423015026026,3.375588640811632,5.795157104669217,3.4027290088313626
Austria,2008,2,4.6692119989966505,3.4924205213200117,2.0941812619488793,2.763681751756496,2.805705233190358,2.5680290084946034,3.974196068242294,3.190971230446082,1.7641303872400567,4.346740115206902,1.0948641702568942,3.982052018835225
Austria,2008,3,5.584115451149704,3.967674885950446,5.135384573385064,1.8617591301661662,1.5794172790671037,4.637000627522653,3.751565820942388,5.875030238434882,5.009309087877562,1.6930174302050096,5.7752216251153445,4.686434981444365
Austria,2008,4,5.894810485180061,2.9261277283358327,5.318420357611625,1.5645072793414698,4.250676434511545,2.535085464349666,2.2484990619435976,1.8039680712498625,4.771860684240687,5.595438807897882,4.2169916859470025,5.264934729312826
Austria,2010,1,5.562233541635708,3.71713786236692,4.677289650726277,5.87301960073316,2.301377958476766,4.61328544731526,2.8320843093335766,4.9672660589240225,1.7224014217008055,4.545411919092357,3.9884792247798186,1.9247500559962714
Austria,2010,2,2.733044209713679,5.1289365423746816,4.380769066589222,5.685333341075512,5.148509247254522,1.549989776352322,3.892222962284234,4.005548274712833,3.107750192780383,4.739029152138205,4.306366392641166,5.201119962464841
Austria,2010,3,5.16425020938355,2.572067939594751,1.800989443662576,3.017594222908879,3.6699908789962414,4.612989607623377,2.2133598528266702,2.9515426409510392,3.2881015758859347,2.733950311376568,1.190923852482882,2.5776397398955746
Austria,2010,4,4.868668172728354,1.2913238359751436,1.2614279189567876,5.199335605223982,4.853227436066865,2.0181760774716677,5.440510824205304,3.8245801005086077,4.810401219848242,1.8101479803999432,4.875684282200037,5.10335940254213
Austria,2012,1,3.9183691396468836,4.469268082909468,4.705195767681907,2.2576256666860792,3.997154692262156,3.4122745708873947,1.2271405261752086,1.7687024581662794,3.3216768094119375,4.780841366874029,4.232313441375337,2.533927684554219
Austria,2012,2,3.5124760192686084,4.287291866719052,2.4427734952001425,4.160811031724884,3.1533713481712544,5.658655433831777,5.275089482704972,1.0787383784951996,2.006448076892067,1.3001795932552618,5.126236314840851,1.0893900657190607
Austria,2012,3,3.963585825541087,4.259541454582404,4.805767201223556,2.420097708095088,4.404326544812973,3.190966880660921,5.681849987004228,2.1517637498248536,1.8747202108883663,3.6186663380721438,4.083119793997163,1.7943133851001103
Austria,2012,4,3.503570262288579,3.172257110436995,1.9968637180572388,5.497179154579649,3.0835551032847297,4.985778176285694,2.8869911089778126,3.8318268431452864,2.1628915853921864,3.0471915647426617,4.91851964761825,1.7391740459391727
Austria,2014,1,2.19801437086623,3.854782214647405,4.412816143478132,3.0400486914507434,2.3777912013479163,1.3942497970148726,1.8084087966001914,3.969165995925234,5.523160547824426,3.6858006038501507,4.386500844791426,5.649808641603302
Austria,2014,2,5.303719574560089,1.4906373120194591,1.5833155677155824,3.1662683046912115,3.3898050189575573,1.2462375518096624,1.4365665235746683,3.912584050127049,4.8162655929428775,4.025872738745022,1.233030438487763,2.734627878179804
Austria,2014,3,1.8784363158698185,2.798222235199444,5.394597082127849,5.39392484665208,1.42475610952127,4.898036601277687,4.8925017602368195,5.331518402144677,3.4507006078121485,3.5394020297805544,3.0852253114910138,5.170163620313371
Austria,2014,4,3.921661521246043,3.5472830829683644,3.9719916363073287,1.399751087547342,1.9508912977177668,3.1946301657726583,5.043386771533699,3.4665592685706246,1.7598874637243318,4.613596545554454,5.216521613418955,4.022930808384203
Austria,2016,1,4.4369333856074205,3.006780827031579,5.935494734725895,3.2724546425418657,2.5339219026469406,2.848107854873134,3.717647654508386,5.02382449714236,4.2129635342279474,4.77574880704827,3.6211395055652753,3.460116864618857
Austria,2016,2,4.083188423009196,3.1945540550362583,5.894009829448425,2.92559618458713,2.598985746237289,4.16625535300953,2.5707877565012494,1.2733908629549027,4.870139355886958,1.8905525927249593,5.157216370823848,3.4054730893017826
Austria,2016,3,2.0799397371537762,2.136202152536913,1.6849066052573867,2.55702327298315,2.7127963871560077,5.244469255304281,4.030382471102966,3.2740379408913194,1.9850611447218074,1.5502372861205076,4.0129742244810895,3.6904055716717066
Austria,2016,4,2.7311404119201637,4.739177378917683,3.147245781321417,2.5392032817041015,5.2224643540865126,3.177914598123921,3.068654920197416,1.8452481308761004,4.637757841021057,1.9971853438896239,1.863101260240096,2.2962002218541606
Austria,2018,1,2.5365988762848275,4.12353965497269,2.2115832861074036,5.292013902157004,2.667252284208759,1.4228357935497378,2.70096944278197,2.1099545904672112,5.514421657462628,5.286972677863689,3.4563725212482095,3.9594547858984686
Austria,2018,2,2.3219399807299492,4.927486165959984,4.602093613146751,4.735923118210649,1.978726831374245,2.487082460040287,5.427756562604251,1.774665093651088,1.3456534139725427,5.430524645557304,4.172922447524069,3.7880278322397087
Austria,2018,3,3.1780267972798293,4.931774582096812,5.542433010569516,2.131034448483309,1.830642276713799,5.080588014448377,5.0648272625082615,5.445037354770729,4.963095594717022,3.6444515215467512,5.031556522151353,1.630351395757979
Austria,2018,4,2.3335367226381365,3.0311437977025006,3.209491440089559,2.9564855372603427,3.11695217492428,1.2221008055958984,4.804795205996226,5.125574907241008,2.69770024254529,3.237133536438936,3.346022036187863,3.0514533962589283
Austria,2020,1,1.8754054862053675,1.6203497320034839,1.1973614210990455,4.2167632333204095,2.3250469669749037,4.8125319314942505,2.922735245922815,5.28381622942434,3.956841216223438,2.7044029689857316,5.902400453176806,3.9844075564208215
Austria,2020,2,2.5107514326623117,2.0433819623397778,4.214089816007808,3.515854189584675,5.102660035857141,5.400561620337557,5.173683148253366,1.0891632033350558,3.442272325198159,3.071316897383863,2.8185605161259657,3.2254744145603507
Austria,2020,3,5.514816950854578,4.185828129457894,4.175501945231829,1.8593194243416877,4.123735366536771,5.371913498631448,3.171517334637756,4.437695904568859,2.8845316903346827,1.579881584174207,4.280033461002661,2.9412260315565204
Austria,2020,4,3.1928672241492047,3.0709234195900614,5.088154135890871,3.33949484491567,3.9034466122477642,2.1816405393407168,3.823624614371793,2.3749967848658766,3.6005713933440413,2.9572428385871747,2.9543715041478746,5.04279653076803
Switzerland,2002,1,5.628005817422231,1.7620285147772559,3.7491706151896236,1.0794607861816554,4.77632249676343,2.9530186330557897,2.583207947301031,2.7149837780447887,3.3304077701384145,3.343255487742002,5.735261056123772,2.9257992879673855
Switzerland,2002,2,3.758796032907372,1.5174638478980491,4.540336824190332,4.441842266668429,5.16708520244959,1.238808680760394,4.100819469125467,1.6606097577945036,4.000294160838635,4.068333943181841,1.1290214622671604,3.087328020603627
Switzerland,2002,3,3.9616983835670707,1.4726547940182875,1.040256943514692,3.9636839702991864,3.1459707554800067,2.9870384247876283,3.6522194772849725,1.580100984563396,2.9306115699862767,1.4766014644818832,4.971868904881107,4.001453594358216
Switzerland,2002,4,5.005339344012176,1.2170349590575047,2.800412880773999,5.166797976918769,3.641127315277539,5.3678564207755715,2.9253737382551197,5.141961956275416,2.003297290882473,5.116174604532683,4.569733686371363,1.4146871554734461
Switzerland,2004,1,4.179539240995228,4.884036662218314,5.148541028472705,3.0396875666745053,3.7209630155553155,1.9436384872420582,3.991112967038584,4.017885030213903,3.4714500590781867,2.010846374627193,5.852538480900083,1.7007712054973183
Switzerland,2004,2,1.8681310376200062,4.337273962155607,1.322223955180776,3.5973606001017657,1.178796650494473,4.542586460102233,1.137935437229021,3.726365583724874,4.706776473913881,5.308956818477453,2.0538780540682544,1.866322917916205
Switzerland,2004,3,2.3784235946252807,2.310934152274098,3.9318419828078452,5.590867752171723,4.683148597420987,4.388175386601587,1.9204487316635768,1.3786741354142298,3.8217866799341698,1.6371736853684307,1.1090226799187304,1.2445983148400446
Switzerland,2004,4,2.2965114121916024,4.6446731841422935,4.377762568920526,1.6367222682839522,3.5849602501552758,1.804049745875505,3.346170839359152,4.52084373103668,3.8907408936430814,2.41339474698031,2.0789424020294063,3.5327196656604083
Switzerland,2006,1,2.93930832579973,1.360170734325441,4.387517457946702,1.8568657378962876,4.823325310327966,1.8389790805770736,1.9453374893730029,4.301271334288431,3.9982895943915153,2.464209743539373,5.677311267827225,4.744773777374003
Switzerland,2006,2,4.151666477092633,3.0156541224885274,4.641272578198294,2.875565951822742,5.471145777554114,2.690760105496361,2.9258323914463356,1.1693631419383481,2.9632322214897266,4.794340432706748,2.9699923014723977,1.7521293949480863
Switzerland,2006,3,4.36267200982938,1.8022108205508172,4.508267091435487,5.58895641905178,3.2760886783094314,3.1182041494985806,1.869932837316398,2.271267425950593,4.479929308042237,1.360009098110081,2.7322907334229374,1.5283564174158242
Switzerland,2006,4,1.718890709269096,4.257924989296356,1.0930186019185486,3.6865826884371655,4.163231123900881,4.52735490663232,1.6631506597600014,5.130310230750865,2.2663700247426934,1.2390295507901916,3.4128171256438815,5.164631585523422
Switzerland,2008,1,1.3625762836912965,3.2482891246364454,1.1855740136773008,3.6053029472720093,4.445999527759652,1.4939251950404289,1.4901836356477158,4.93839955899472,3.524916876665312,2.525901982409465,5.438738512433504,3.041031485388514
Switzerland,2008,2,4.095450505064533,3.7669481495884547,3.063207374141395,1.081571163724356,3.5338235694357607,2.1896002419639915,2.2353205612209983,2.5256088716715004,5.102175227972278,4.423943966886402,5.354062242946829,3.3969984857807187
Switzerland,2008,3,3.719684004218931,1.3899021459781908,3.6103078874494554,3.7356486077821023,1.194909940831052,1.2402269240727566,5.423794483242983,4.417047415400819,5.638077742604432,3.825057861130771,4.114394243354169,5.508746636142384
Switzerland,2008,4,3.825613835291458,2.2736456249439536,4.098987987533167,1.9234826993408811,3.8623261220680565,1.4105637933630335,1.370346831271156,5.573281977511363,5.89092338715985,4.520485787382965,5.58851659442747,5.373201700301875
Switzerland,2010,1,2.27688388380539,4.276009912272997,3.6486873764918735,2.767406984662246,1.3830703083789326,4.070891433791205,4.151886377813986,2.3526035559629763,2.6026685470100404,2.3974961355129127,1.8552507637747548,4.59642317142427
Switzerland,2010,2,2.699575210523948,1.4425024040533303,1.3255831595265848,1.9498507646355496,2.768170382135852,5.576229837879833,2.961494345319159,4.584834488579624,3.233680925861412,2.5446610179098825,4.099081830198433,4.231459915414094
Switzerland,2010,3,2.414976526603695,5.587472227473544,4.1459475136640656,2.815671828760629,3.198036231617918,2.7931301856830233,2.2574728738927847,1.8823474637986135,3.001900230223173,3.3170715481770507,3.6333769800816356,4.0184875094402095
Switzerland,2010,4,5.598127746582298,5.1224136898755726,3.5123628191421847,1.5852956841087806,2.4989234561171925,3.5817068481036185,3.4446581191176517,3.378955306600406,4.657851319071095,4.792939217861649,4.8884169787984995,4.153631188268909
Switzerland,2012,1,3.4090574358791548,2.028677204137588,4.613960749176563,3.957317143794567,4.220488611947339,5.1168275751759955,4.093464153889437,2.1587361144602317,4.2301306358010695,1.8088232522349568,3.557568468516817,3.403364084576151
Switzerland,2012,2,3.9966357962626056,5.6336882916125575,2.721886272828291,3.234636197769155,3.88101663253474,4.183516922409658,4.689000271786055,5.140624162382049,1.2133423669192005,3.308431710480305,2.818798723877589,2.2401968156741177
Switzerland,2012,3,1.346971405819667,1.2883041529334005,2.43404220005149,5.096378840298035,1.5790120172197648,1.6218424953904136,4.865497501639357,3.1886722064259914,4.592276134406262,1.6002122421005183,2.860867320350942,3.636776374231242
Switzerland,2012,4,2.897710579761379,5.733960851164389,5.313971341722512,3.624687552337674,2.6608379504298694,4.2189701028456845,2.688652021146429,1.741243063584045,5.323452922446374,5.007330994559712,4.47501319043743,1.8384410698507527
Switzerland,2014,1,2.084976311185987,3.9602048615091117,4.036499820847482,2.480923232673213,5.526506005963039,5.59509711448719,5.312510725384732,1.436443382634991,5.72942776066242,2.241112839584197,2.645280375172957,2.7239516324691087
Switzerland,2014,2,2.7986419273255785,5.131140764177289,5.54074426082914,5.104295907646535,4.378281356262977,1.7231781471730612,4.850101517063166,2.8022283735470968,4.346122506667675,2.1039735999373,2.19924571007782,3.195954839113736
Switzerland,2014,3,2.4145453983806715,5.229390549272645,3.9329385608514293,1.1410336556048473,5.639228937068715,5.569981282659477,4.856230169354543,4.261756780902705,1.2303339714321087,4.446600095806005,1.495397591365955,5.23997443043311
Switzerland,2014,4,5.394914019875245,2.392947322585343,2.4638031776679945,1.5214559881229839,2.984009188878872,1.53595791499126,2.4853232612511427,2.0424397819472127,3.0650078547743433,2.0961789660395174,3.556643162439055,3.6217375995434598
Switzerland,2016,1,2.1209381274660144,1.294151531637289,3.5899770790438446,5.584200332312805,5.42444115351718,1.4471810870406168,5.4229590093660525,5.502952608129218,4.927895634528281,1.989823970055899,2.6472129291704345,5.064488167597844
Switzerland,2016,2,2.378730802949729,1.5314460793998779,1.7101872076726499,5.879110509422749,1.7008641360468628,2.235484981656481,3.5620252610108065,4.4859379961466885,4.903539134175614,2.0262416376047776,5.2306389360015455,5.044129284460297
Switzerland,2016,3,4.288212598255713,1.9005433674412648,2.2791620759539644,1.8752280897484623,2.7389890777111683,5.041828145019014,2.196327820268901,5.845644728067907,1.2464831333191795,2.4058974509926054,1.8697948699332114,2.412944060102373
Switzerland,2016,4,3.846312108945745,2.827228840975142,2.5852527294733134,4.923737345880867,1.8762277928166875,3.5376681219746833,3.1841512791872852,2.7788064190032538,5.366327365228362,5.232228984937832,4.273353345958133,4.091742357079928
Switzerland,2018,1,3.6953888638390344,3.315577554269849,1.3929307015763073,1.803790702771936,3.9742469253578827,3.392092809450089,4.492818331808559,5.273829117036082,1.6916256327230839,3.4731357549291024,2.042488728517856,2.179407868415264
Switzerland,2018,2,2.3929403171330446,3.879593575933341,1.174003340117688,2.1927637620617864,1.1605317826629489,2.9637880885508805,4.159798159202342,2.2044516129912317,2.5683215830975,5.169747934197723,4.97692528689753,4.751908701118925
Switzerland,2018,3,2.516286513525487,4.365078021806729,1.7064904666970655,1.741928674040183,3.3468441722169837,4.405337563536322,4.092621932194761,2.1710156497621265,4.225919553770319,2.2711805519827313,4.549238768097789,2.817745614864951
Switzerland,2018,4,2.147231162511428,3.1765922398580244,3.902666112717782,4.074540377269967,2.411135260916757,2.745353507416376,2.9462823904124003,2.7191868530134027,4.776614734632149,2.5890687252741498,4.543755815379541,3.2465069981192864
Switzerland,2020,1,4.3241742885340475,2.4375593653213943,3.0676712962581782,5.452698707321134,5.396328180999033,5.0470432622026875,2.9024010634182806,4.192889952473303,1.2640456424066853,1.9907779696831334,2.439265697056327,3.481147940208765
Switzerland,2020,2,3.2034837713091706,5.543931634142632,5.328382711536783,5.645402171988706,2.6742347678469476,3.3033238559799547,2.085527260080133,5.846207619585223,2.994966568205788,3.3402386381589184,4.858211418686277,4.112545390405541
Switzerland,2020,3,4.196800838079286,4.931847146700957,5.3875657268748185,4.6975805952450855,1.7634631052372933,3.681700862738778,2.2747534018467612,2.43538761358811,2.0478367959720307,2.5681929671961443,3.593034019328974,1.4289194578120958
Switzerland,2020,4,3.7596758176525835,3.408266345164329,5.474920730025321,1.8478518321589354,4.148010633306486,5.4459394037969675,1.9678886563789049,1.8885534462055862,2.5914504363447257,4.882057585294888,4.509915370639146,2.6556995175657
Portugal,2002,1,1.6569955103628802,4.317028623321514,4.641514317149532,2.397862067421918,2.750622972492062,5.643792125334093,5.553468510952989,3.9946153273065166,5.78047468323812,5.0959477446309345,2.6323335376910695,4.010980847487939
Portugal,2002,2,3.839745593093915,2.8609886450299764,4.996215371773763,5.739911812777156,2.487695787532701,2.483713077115442,4.492282179552542,5.6502993038819245,5.564135787066494,2.168158906102221,5.681128689409434,4.34930288088848
Portugal,2002,3,2.805150645298902,3.708035714955957,1.4226313195862357,2.765484517104866,4.728967355544045,3.1710688154250524,4.616032969306879,4.043171655906239,3.2820363320448056,4.687609209723787,2.042583712235928,4.218426907109123
Portugal,2002,4,3.401774592079775,5.040799944329786,4.858871550878404,1.0724604626080005,2.5259342137643825,5.570058708224045,3.74814379828149,3.3830076471412953,2.471506888103263,2.2289584955915234,2.1046961858692947,2.3043074469172087
Portugal,2004,1,2.0864276589112576,4.809160609051025,3.662191087079816,3.518858492822373,2.0131958379435773,1.8650023417951682,2.1597242036524906,4.986247894032917,3.736805222986268,4.341921684287965,4.30273082489927,3.499359013670534
Portugal,2004,2,5.218458093657765,3.624092856750555,5.664793645361499,2.3825654097287625,3.9383891234098947,4.321279902833759,4.1165577451537265,2.9725576687011785,4.318219084637456,2.9293341430238824,3.6686332055953823,1.3821925527684504
Portugal,2004,3,2.261113308116471,5.48796430613044,5.480551626914146,3.4259239952415976,3.6359483880256542,1.519332161891061,1.7913045495040847,5.0651512826646865,4.770913050415668,2.851385653441436,4.780955211510154,1.795904034818681
Portugal,2004,4,3.4006524040586426,2.6268566761309757,1.4095885751748343,3.669592816355536,1.525246175048653,4.661195235471901,3.927516755833491,2.1583288693972453,5.092393803706635,1.5136501415784958,1.6611370134318257,5.297006610110039
Portugal,2006,1,2.3568215853661396,4.688815786848777,1.160788489863443,4.897319457491713,3.535006299304497,4.766427964233127,5.37566182294625,3.559659909831952,5.561086229211055,4.38054269744554,2.728948205018056,1.2175165232125846
Portugal,2006,2,1.506200741014648,4.773540964425099,2.0187407500099614,4.429287228702584,5.366215620036374,5.457449330180348,3.509516694716544,3.771239707904357,2.0273393181638033,4.785255400396681,5.516366879829196,3.6615011901405814
Portugal,2006,3,4.546833881240238,3.1673934509934494,1.5404883854105536,1.9522697729914162,5.85954924099834,1.951227207693122,2.9732374926961898,5.55378944066686,1.760233418548048,2.2172584082357623,2.1833219319689334,3.6530999571859546
Portugal,2006,4,3.3538403466762174,4.512619647325346,4.256384854935522,5.813538694999546,1.563934881922362,3.166777452053427,3.5496625145679634,4.678542193045636,5.13550332132556,2.8039776236649376,4.521027440052428,1.9883119526849313
Portugal,2008,1,1.2767534281515718,3.2665687390794753,1.6104020760875728,4.329265049431185,2.9805569101611535,1.367453589571587,2.61243659457139,5.4043703490707955,3.3121509795771296,4.706147096160587,1.359840706738398,5.329633518058684
Portugal,2008,2,2.928014897964756,4.858498664575137,1.1717212318071144,2.4800577375087434,4.412958103991954,1.87319230775995,5.391778987013978,3.2858464657808977,3.511807657393881,4.074744560270078,1.6342468630847145,3.693443845081002
Portugal,2008,3,3.943488491586141,1.7549890582384593,2.3489736638806056,5.0623402353274125,1.5035861447063927,2.855920126091789,4.465044735627008,1.1837296400868542,5.0952849649963925,5.0617346725529035,1.8435652575129862,5.6247285255525155
Portugal,2008,4,5.169921391523598,2.33905736364842,4.511219859189712,4.491793852790121,3.7858110626973094,5.624186849845652,2.9641277969873547,2.758734515522864,2.1907703700411045,3.065148024220777,5.385003441598308,1.5301609247257857
Portugal,2010,1,5.7634885586771585,5.251615047881562,5.034305709091452,3.8525979493980094,3.476767921525667,1.0312665596894341,1.2354343982260914,4.364187815832746,3.895420337797378,2.4145222108028097,5.009114126006569,1.6175901328361353
